Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	adjusted_for
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19094986094271238	0.01023270415721826	1.3475885951115254	0.07221516345358667	3.921307434529098e-6	1.4442291616867931e-8	4.5905608885210535e-9	3.1460843168384205	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13241295730733343	0.01047301272078742	1.1326775851755717	0.0895875071392092	0.14176059790933912	-5.221336100147591e-9	5.514961464779455e-9	-0.9467584013946312	Deep_layer_intratelencephalic
Deep_layer_intratelencephalic	0.13561372880676392	0.20387680208771902	0.011412064927754019	1.5033640316624814	0.08415125096969406	2.7442256000042442e-8	2.274361988668953e-8	5.397989694144086e-9	4.213350001642749	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13186237335365053	0.010552297224303269	1.1279678187314426	0.09026571705016029	0.15939241693436398	-7.164958730638083e-9	5.591636216361927e-9	-1.2813706853232671	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.1663101208035062	0.00902008958320469	1.2623314952499107	0.06846452348085162	1.4817643351804538e-4	7.654425233803828e-9	4.513618739931958e-9	1.69585108420549	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13194051574833465	0.010461798047863376	1.1286362588955363	0.08949157537464135	0.1537649235703866	-6.820514206481813e-9	5.5452257100276866e-9	-1.2299795469367394	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.19986220834881366	0.010422255052680655	1.4281934506243115	0.0744762930918701	4.14617742376159e-8	1.7931810244502407e-8	4.611682075913725e-9	3.888344848869385	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13126671359146388	0.010500058618151347	1.122872467983752	0.08981886124788588	0.17434668112135265	-5.690489046930169e-9	5.618772604336871e-9	-1.0127637204143025	Ependymal
Ependymal	0.11279668936862781	0.10934575987706471	0.008886538012893594	0.9694057555157031	0.07878367762950683	0.6975896299365237	-1.3082672161082064e-8	4.8486642991294724e-9	-2.6982012682195635	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.1309407262023077	0.010748088357477469	1.1200839296393506	0.09194053975960112	0.19471045146112478	-5.221467221666289e-9	5.75828604671823e-9	-0.9067745470272556	Fibroblast
Fibroblast	0.12005886774702705	0.09741972444237838	0.009413410609958121	0.8114329767597757	0.07840662490498308	0.014672787641804142	-2.4611601065367227e-8	5.170002487598516e-9	-4.76046213215642	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13239061942333985	0.010439596629669144	1.1324865040229843	0.0893016615681749	0.14101652169099207	-5.966921414343413e-9	5.559376770045829e-9	-1.0733076136327822	Hippocampal_CA1_3
Hippocampal_CA1_3	0.13993486837039576	0.20050405006890873	0.00948783722689913	1.432838379768161	0.06780180906581217	1.204758512900651e-9	2.058791677287576e-8	4.372644439543431e-9	4.708344585873862	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13228085962748823	0.010454183122653638	1.1315476045146375	0.08942643631821322	0.1444163931526746	-6.448097812168101e-9	5.557103430537465e-9	-1.1603343167475402	Hippocampal_CA4
Hippocampal_CA4	0.13866112277830536	0.19298894091937885	0.009131569552243332	1.3918028143182863	0.06585529793266638	1.523965345223155e-8	1.570615583922034e-8	4.194304286004131e-9	3.7446391029925556	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13125350609245695	0.010374278822980382	1.122759489326787	0.08874292459066391	0.16966171456565887	-7.289652631437967e-9	5.510640335329022e-9	-1.3228322278090985	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.1761507427364962	0.010607353473196102	1.3196532226151816	0.07946618888380856	9.25030107431385e-5	1.2199596046990263e-8	4.917458197768986e-9	2.4808743778493385	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13179752339801012	0.01042110633447679	1.127413083812389	0.0891434931884819	0.15600772004394875	-7.013947754727917e-9	5.557720183738184e-9	-1.262018871560075	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18371865944896365	0.009707840837144613	1.3745059982104484	0.07262999577914066	1.0164614207479641e-6	1.3322918486010331e-8	4.833326854653305e-9	2.7564695884747867	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13149549381596634	0.010543062504128908	1.1248294836527242	0.09018672205783042	0.16945796158367485	-7.452887239819017e-9	5.577791527797794e-9	-1.3361717093004266	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14217688517643204	0.008136919170659956	1.1762814544157507	0.06731971307888722	0.008291270419967734	1.877726550938835e-9	4.323216284823518e-9	0.43433555650003464	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13161517154170402	0.010445646896944029	1.1258532224177547	0.08935341633799458	0.1619388689540356	-7.232857935380588e-9	5.549886768693705e-9	-1.3032442348518418	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18077676139842508	0.010070109874411691	1.355631615416448	0.07551501205612801	3.60983762231593e-6	1.1981101046143497e-8	4.888022061638164e-9	2.4511143556762445	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13146117178413758	0.0105346270142784	1.124535888547527	0.0901145637851965	0.17009068594528268	-7.4106498415795696e-9	5.576309148325055e-9	-1.328952474560255	Mammillary_body
Mammillary_body	0.14141109136662855	0.17179727515668475	0.00976203709453804	1.21487836276771	0.06903303694353477	0.0018829814096945829	4.6084173308442156e-9	4.4872147221758e-9	1.0270106549770022	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13147673253098102	0.010473179231832906	1.1246689971912471	0.0895889314962566	0.16722079023726677	-7.37553390847881e-9	5.553546800907984e-9	-1.3280763038267613	Medium_spiny_neuron
Medium_spiny_neuron	0.13105857434770654	0.17148071984764535	0.010024720940429237	1.3084280879837464	0.07649038599972123	8.270418035582764e-5	1.1892190206171505e-8	4.812281591492729e-9	2.47121661109666	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13123527203016175	0.010617772393439858	1.12260351279648	0.09082580012642949	0.18023238844057718	-7.400852437623261e-9	5.6106790729939915e-9	-1.3190653646981791	Microglia
Microglia	0.10353255130420108	0.0921292280867525	0.0071539558522131785	0.8898576044557895	0.0690986145139349	0.11200490909149939	-1.641247178626428e-8	4.306739529780108e-9	-3.8108809861325095	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13132730405010123	0.010458485716053604	1.1233907666138079	0.089463241259371315	0.17097257352856082	-7.304531992308244e-9	5.530051280822056e-9	-1.3208796123898523	Midbrain_derived_inhibitory
Midbrain_derived_inhibitory	0.13006464011444754	0.16450800341787122	0.008886941732033695	1.2648172729583997	0.0683271158418908	1.781359235841368e-4	6.459613380645219e-9	4.345358563243034e-9	1.4865547426365366	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13196339169223606	0.010507363516624218	1.1288319426822575	0.0898813482954563	0.1549526115325178	-6.288421646670459e-9	5.5729190932778294e-9	-1.1283891873211804	Miscellaneous
Miscellaneous	0.1457429670975057	0.19087645463753528	0.01051237862506498	1.309678665385165	0.07212957739519558	3.7279241920719826e-5	1.2492485794759356e-8	4.677179963760522e-9	2.6709440071908652	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13169412288767887	0.010529423599656616	1.1265285824559539	0.09007005310264457	0.1632146903828415	-7.373717584020742e-9	5.5727361074862186e-9	-1.3231772403712332	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.1311595735234616	0.009337949472648058	1.1857315320992867	0.08441855091033909	0.029183988851026788	-3.2574901510575085e-10	5.443491116675322e-9	-0.05984193013705256	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.1314400440833417	0.010426922536922092	1.1243551594587395	0.08919324573743635	0.16639981857877426	-9.526297796684975e-9	5.643504117553967e-9	-1.688011136034026	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.1789772746386554	0.009621262203449997	1.2507379511382917	0.06723578621924277	2.5351975566341553e-4	8.651651345960504e-9	4.465938023680222e-9	1.9372528906773727	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13129799389468094	0.010537922327120374	1.1231400437484804	0.09014275231801193	0.17508827901396234	-7.673553551674702e-9	5.582356351592104e-9	-1.374608331746178	Splatter
Splatter	0.1212079731475037	0.1301003704929968	0.008320450165292132	1.0733647887558644	0.06864606303717813	0.2839750812573631	-4.480563253466366e-9	4.3340455418211026e-9	-1.0338062233613952	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13186040889820086	0.010544249045081213	1.127951014525116	0.09019687188280148	0.15915742179147505	-7.044854055149354e-9	5.5842398195035855e-9	-1.2615600838890209	Thalamic_excitatory
Thalamic_excitatory	0.13337876074099014	0.17182632279943544	0.008907478014007403	1.2882585041639958	0.06678333165281798	3.592946923042969e-5	9.370259237294904e-9	4.129187864886439e-9	2.2692741391054643	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13181970244008856	0.01044348865607672	1.1276028062106631	0.08933495446610891	0.15636677592750536	-6.388854386561898e-9	5.513588165805175e-9	-1.15874711611307	Upper_layer_intratelencephalic
Upper_layer_intratelencephalic	0.1266802311429707	0.18011758250502932	0.010936908195690086	1.4218286537680018	0.08633476665626498	4.164035086081148e-6	1.7440646043878123e-8	5.432392076257816e-9	3.2104910321370568	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13157004641063735	0.010555635253201875	1.1254672162026025	0.09029427098165616	0.16783122547325985	-7.465432213805791e-9	5.602929623718622e-9	-1.3324158458465591	Upper_rhombic_lip
Upper_rhombic_lip	0.10473600855135722	0.1285036746482809	0.008656932288950227	1.2269292712760698	0.08265478519458098	0.006678130957164628	3.3368946861599096e-9	5.0713506328488224e-9	0.6579893459832444	Bergmann_glia
Bergmann_glia	0.11690260232951344	0.13120036836387766	0.010611867101303449	1.1223049423148264	0.0907752854927196	0.1809530087479549	-7.208264420379318e-9	5.615105023974304e-9	-1.283727444028713	Vascular
Vascular	0.10849517686074134	0.10074590046575452	0.008300322631204136	0.9285749226904955	0.07650407023952771	0.3518013489629428	-1.5276917240022223e-8	4.928734873826869e-9	-3.0995615773831644	Bergmann_glia
CGE_interneuron	0.12305912323425697	0.18269108958875568	0.009196304664602	1.4845798083656303	0.07473078324388671	5.777858360434117e-10	2.115416333179082e-8	4.652542956872857e-9	4.546795919539301	Choroid_plexus
Choroid_plexus	0.12192444455851623	0.12430333513953747	0.009495743139559124	1.019511186535523	0.07788219313971738	0.802328781215913	-9.549150941241335e-9	4.831590385513341e-9	-1.9763991107095407	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.1825652965267459	0.009207983481571386	1.4835575919000512	0.07482568735714903	6.407531569676219e-10	2.1434029678825318e-8	4.68104978278303e-9	4.578893768158586	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13243216313036701	0.008022855688638095	1.1277297690312977	0.06831885079014188	0.06570895055187498	-4.3778267459739066e-9	4.3854492061799e-9	-0.9982618747025387	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.18331156267297488	0.009233683829001136	1.4896218813782751	0.0750345328840331	5.121349916811552e-10	2.071011135414584e-8	4.7333026797374886e-9	4.375403973805121	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19186613037203287	0.010226452410002192	1.354054974436997	0.07217104305880712	2.5962805452452775e-6	1.3737153385434137e-8	4.6070979971318994e-9	2.981736744906676	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.18396499627258545	0.009120359733131198	1.4949317973149154	0.07411364142233942	2.118510854205324e-10	2.011011155388133e-8	4.718564898025712e-9	4.261912676520688	Deep_layer_intratelencephalic
Deep_layer_intratelencephalic	0.13561372880676392	0.20478743221184006	0.011277994586028314	1.5100789132023777	0.08316263172807772	1.3459051801455077e-8	2.188837462932996e-8	5.484270219730159e-9	3.991118918718583	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.1830336408885293	0.009216883194687145	1.4873634402554945	0.074898007985493	4.861504846623174e-10	2.098534112407733e-8	4.752704775289877e-9	4.415452277444982	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16702577465533225	0.00869554274108668	1.2677634701200649	0.06600113942154051	5.854254739751484e-5	5.985124909359075e-9	4.441948870050325e-9	1.347409680852825	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.18352282431158898	0.009279092502203152	1.4913386304746583	0.0754035317197844	5.180085403632744e-10	1.8990754438684043e-8	4.9239095015692725e-9	3.8568447353940205	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.20045790694241894	0.010307412682020341	1.432450247529349	0.07365564208943057	2.1980536594367196e-8	1.5281072222660913e-8	4.764674381538537e-9	3.2071598180706276	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.18213006576160037	0.009182865785902767	1.4800208304336377	0.07462157656057847	7.6102884657681e-10	2.1128970937453043e-8	4.6762255302506624e-9	4.518381502510734	Ependymal
Ependymal	0.11279668936862781	0.1095104813053873	0.008692865859122658	0.970866094726407	0.07706667551840761	0.7053083746027564	-1.3790708487920209e-8	4.772430089356799e-9	-2.8896617089636285	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.1824942634269561	0.009347175673098814	1.4829803644834818	0.0759567874972212	1.109303892438053e-9	2.1098561665261965e-8	4.739799619853448e-9	4.451361525260919	Fibroblast
Fibroblast	0.12005886774702705	0.09744245112478857	0.00909120739855213	0.8116222729178744	0.07572291467639007	0.01167216855841014	-2.5136825371142298e-8	4.94609730351395e-9	-5.082153428984073	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.18296987829664568	0.009282962606866327	1.486845294260238	0.07543498086846562	6.307651904189797e-10	2.0181894702337996e-8	4.784372330902112e-9	4.218295171549205	Hippocampal_CA1_3
Hippocampal_CA1_3	0.13993486837039576	0.20106671495340492	0.00940880948992983	1.4368592852869118	0.06723706249557121	5.645619437304129e-10	1.984438645174237e-8	4.402738648636892e-9	4.507282406573527	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.18323573510220853	0.009223588580615158	1.4890056932503783	0.07495249712658048	4.313715383629886e-10	2.074412541972953e-8	4.732148201887563e-9	4.383659288492929	Hippocampal_CA4
Hippocampal_CA4	0.13866112277830536	0.19368775719312661	0.009048305346175888	1.3968425562426687	0.06525481090069153	6.57551486414952e-9	1.512011816813605e-8	4.204985949236165e-9	3.5957594985264145	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.18293698524693508	0.009238877311123024	1.486577999574187	0.07507673602984946	6.067293223024856e-10	2.0847727553147493e-8	4.763905055417213e-9	4.376184518925449	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17702485707148546	0.01054392927633139	1.3262017490714582	0.07899103933584725	5.888706474240722e-5	1.1524619161357604e-8	4.95834549673366e-9	2.3242872383438216	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.18288492354451547	0.009139474354788605	1.4861549370571518	0.07426897018752995	4.053028133830668e-10	1.873861693201723e-8	4.6632058865856505e-9	4.018397940764619	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18479452306540609	0.009608444601686727	1.382555158804652	0.07188635481068283	4.3435978572399585e-7	6.500447439372811e-9	4.8663274959826846e-9	1.3358014734394976	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.1831753683086989	0.009232259185427777	1.4885151421077807	0.07502295598070471	4.999667646457953e-10	2.166054850717438e-8	4.705053789825377e-9	4.6036771256505205	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14282965646744725	0.008281724352627013	1.181682070434616	0.0685177393954701	0.007570869907647927	4.662343253510047e-10	4.456749586069707e-9	0.10461308546665839	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.18240281045809043	0.009127192458137218	1.482237201632471	0.07416916534308939	5.58158706878936e-10	1.935403926343067e-8	4.659448121700919e-9	4.15371922981418	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18029391952792823	0.009923713485137393	1.3520108198018517	0.07441719631837589	3.2526695257379737e-6	5.57503036452989e-9	4.902657895072996e-9	1.1371444803710669	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.18314109795597144	0.009218858313302403	1.4882366552160593	0.07491405814547583	4.572879324337238e-10	2.1389441752045646e-8	4.715171742443219e-9	4.536301734146902	Mammillary_body
Mammillary_body	0.14141109136662855	0.17269566604463504	0.009703965131341743	1.2212314067847532	0.06862237634658247	0.001282370964956323	3.5852916842863616e-9	4.525117296517173e-9	0.7923091158423313	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.1831561069476596	0.009267513065587102	1.4883586209126587	0.07530943518868846	5.522009357505591e-10	2.0795702836084448e-8	4.798141440625461e-9	4.334116260102084	Medium_spiny_neuron
Medium_spiny_neuron	0.13105857434770654	0.1722916817114055	0.00989578607161011	1.3146158698041759	0.07550659024686149	4.6324534185691455e-5	1.0796154640232539e-8	4.853964552871635e-9	2.2241931358657054	CGE_interneuron
CGE_interneuron	0.12305912323425697	0.18255728758167694	0.009261947274373522	1.4834925098089515	0.07526420659395043	8.143826457905691e-10	2.1363588770706193e-8	4.705968520487664e-9	4.5396794895033326	Microglia
Microglia	0.10353255130420108	0.09229218664785455	0.006960992922461096	0.891431588280676	0.06723482455298711	0.10754831252636879	-1.6559167872278936e-8	4.239220754649711e-9	-3.9061820156726488	CGE_interneuron
