dataset_name	Trait	disorder_type	roi	weighted_sum_Z	P_for_weighted_sum_Z	FDR_for_weighted_sum_Z	minuslog10_FDR_for_weighted_sum_Z	minuslog10_P_for_weighted_sum_Z	if.sig.fdr.weightedSum	if.sig.P.weightedSum	dataset_name2304	ROIGroupFine	regions
adhd2023	adhd2023	psychiatric	HTHso-HTHtub	0.806685538587517	0.209923838948195	0.373761355733431	0.42740560359742	0.677938240141835	no	no	adhd2023	Hypothalamus	Hypothalamus
adhd2023	adhd2023	psychiatric	HTHtub	0.519077968797431	0.301853185514029	0.421005758743252	0.375711963610147	0.520204236594126	no	no	adhd2023	Hypothalamus	Hypothalamus
adhd2023	adhd2023	psychiatric	IC	0.0251658756508735	0.489961327808207	0.583549446603033	0.233922338458349	0.309838197078207	no	no	adhd2023	Midbrain	Midbrain
adhd2023	adhd2023	psychiatric	Idg	0.96117435223149	0.168232254959496	0.367949947098402	0.434211255178139	0.774090733817805	no	no	adhd2023	CerebralCortex	Temporal_cortex
adhd2023	adhd2023	psychiatric	Ig	1.11251198158866	0.132959040725858	0.367949947098402	0.434211255178139	0.87628212690059	no	no	adhd2023	CerebralCortex	Temporal_cortex
adhd2023	adhd2023	psychiatric	IO	-0.586827220380849	0.721340123346588	0.780225031374881	0.107780120656372	0.141859910228648	no	no	adhd2023	Myelencephalon	Medulla
adhd2023	adhd2023	psychiatric	ITG	1.10975910532839	0.133551422905204	0.367949947098402	0.434211255178139	0.874351480487338	no	no	adhd2023	CerebralCortex	Temporal_cortex
adhd2023	adhd2023	psychiatric	La	0.661701037721164	0.254081419767647	0.373761355733431	0.42740560359742	0.595027092475872	no	no	adhd2023	Amygdala	Amygdala
adhd2023	adhd2023	psychiatric	LEC	1.02125106884294	0.153567751260543	0.367949947098402	0.434211255178139	0.813699975190194	no	no	adhd2023	CerebralCortex	Temporal_cortex
adhd2023	adhd2023	psychiatric	LG	0.469897898412889	0.319213982930303	0.439437431046911	0.357102952866663	0.495918092958951	no	no	adhd2023	Thalamus	Thalamus
adhd2023	adhd2023	psychiatric	LP	1.17175097961243	0.120648524433717	0.367949947098402	0.434211255178139	0.918477985269603	no	no	adhd2023	Thalamus	Thalamus
adhd2023	adhd2023	psychiatric	LP-VPL	1.06633132372943	0.143136947246014	0.367949947098402	0.434211255178139	0.844248249441124	no	no	adhd2023	Thalamus	Thalamus
adhd2023	adhd2023	psychiatric	M1C	0.86036583170756	0.194793707219715	0.36871666009446	0.433307238787624	0.710425077046194	no	no	adhd2023	CerebralCortex	Frontal_cortex
adhd2023	adhd2023	psychiatric	MD	1.3106972864332	0.0949800279143694	0.367949947098402	0.434211255178139	1.02236770711603	no	no	adhd2023	Thalamus	Thalamus
adhd2023	adhd2023	psychiatric	MD-Re	0.986481261433691	0.161948503057885	0.367949947098402	0.434211255178139	0.790623061958867	no	no	adhd2023	Thalamus	Thalamus
adhd2023	adhd2023	psychiatric	MEC	1.18186679635976	0.118629279307069	0.367949947098402	0.434211255178139	0.925808108002579	no	no	adhd2023	CerebralCortex	Temporal_cortex
adhd2023	adhd2023	psychiatric	MG	0.651376654752146	0.257401688382457	0.373761355733431	0.42740560359742	0.589388608741735	no	no	adhd2023	Thalamus	Thalamus
adhd2023	adhd2023	psychiatric	MN	-0.402033796597705	0.656170423078017	0.717052214909998	0.144449218360621	0.182983349359147	no	no	adhd2023	Hypothalamus	Hypothalamus
adhd2023	adhd2023	psychiatric	MoAN	-0.793236894749658	0.78618009223021	0.793667521680022	0.100361391451639	0.104477957646471	no	no	adhd2023	Myelencephalon	Medulla
adhd2023	adhd2023	psychiatric	MoRF-MoEN	-0.828680532755128	0.796357397846017	0.796357397846017	0.0988919811600401	0.0988919811600401	no	no	adhd2023	Myelencephalon	Medulla
adhd2023	adhd2023	psychiatric	MoSR	-0.68665882012179	0.753851123624459	0.784139090724608	0.105606895253799	0.122714413510022	no	no	adhd2023	Myelencephalon	Medulla
adhd2023	adhd2023	psychiatric	MTG	1.12034827938361	0.131282687924428	0.367949947098402	0.434211255178139	0.881792539977536	no	no	adhd2023	CerebralCortex	Temporal_cortex
adhd2023	adhd2023	psychiatric	NAC	-0.0865204858758697	0.534473664120413	0.615806613008302	0.210555651617307	0.272073689536522	no	no	adhd2023	BasalForebrain	BasalForebrain
adhd2023	adhd2023	psychiatric	PAG	0.0821004551518465	0.467283415594433	0.575191227908059	0.240187745886952	0.330419632293972	no	no	adhd2023	Midbrain	Midbrain
adhd2023	adhd2023	psychiatric	PAG-DR	0.118481874088567	0.452842928155184	0.571444647433923	0.24302583084743	0.344052410050318	no	no	adhd2023	Midbrain	Midbrain
adhd2023	adhd2023	psychiatric	PB	-0.106968308196557	0.542592939069723	0.618439263885921	0.208702945435665	0.2655258621465	no	no	adhd2023	Pons	Pons
adhd2023	adhd2023	psychiatric	Pir	0.890236784506696	0.186669378446602	0.367949947098402	0.434211255178139	0.728926918592885	no	no	adhd2023	CerebralCortex	Paleocortex
adhd2023	adhd2023	psychiatric	PN	0.0700148664705906	0.472090913471709	0.575191227908059	0.240187745886952	0.325974358533103	no	no	adhd2023	Pons	Pons
adhd2023	adhd2023	psychiatric	PnAN	-0.764560815906049	0.777733445192538	0.792689857600087	0.100896698532341	0.109169224498331	no	no	adhd2023	Pons	Pons
adhd2023	adhd2023	psychiatric	PnEN	-0.202072686025706	0.580070049616413	0.640494013118122	0.193484925375837	0.236519557601039	no	no	adhd2023	Pons	Pons
adhd2023	adhd2023	psychiatric	PnRF	-0.129576735486535	0.551549344782225	0.621959899435275	0.206237615333933	0.258415626999005	no	no	adhd2023	Pons	Pons
adhd2023	adhd2023	psychiatric	Pro	1.27311214962461	0.101489124117199	0.367949947098402	0.434211255178139	0.993580495573044	no	no	adhd2023	CerebralCortex	Occipital_cortex
adhd2023	adhd2023	psychiatric	PTR	0.123792216516489	0.450739897364939	0.571444647433923	0.24302583084743	0.346073998533079	no	no	adhd2023	Midbrain	Midbrain
adhd2023	adhd2023	psychiatric	Pu	0.962070856873656	0.16800700608076	0.367949947098402	0.434211255178139	0.774672607329072	no	no	adhd2023	BasalForebrain	BasalForebrain
adhd2023	adhd2023	psychiatric	Pul	1.18253889288492	0.118495971384411	0.367949947098402	0.434211255178139	0.9262964145084	no	no	adhd2023	Thalamus	Thalamus
adhd2023	adhd2023	psychiatric	RN	1.27303720579666	0.101502419818489	0.367949947098402	0.434211255178139	0.993523604043477	no	no	adhd2023	Midbrain	Midbrain
adhd2023	adhd2023	psychiatric	S1C	0.983708063822467	0.162629536911021	0.367949947098402	0.434211255178139	0.788800574655185	no	no	adhd2023	CerebralCortex	Parietal_cortex
adhd2023	adhd2023	psychiatric	SC	0.13398384799445	0.446707673349606	0.571444647433923	0.24302583084743	0.349976587342871	no	no	adhd2023	Midbrain	Midbrain
adhd2023	adhd2023	psychiatric	SEP	0.734371537643479	0.231361164387518	0.373761355733431	0.42740560359742	0.635709538675841	no	no	adhd2023	BasalForebrain	BasalForebrain
adhd2023	adhd2023	psychiatric	SI	0.231482739445016	0.408469896630337	0.548073532187541	0.261161170565003	0.388839944539332	no	no	adhd2023	BasalForebrain	BasalForebrain
adhd2023	adhd2023	psychiatric	SN	0.197576004443047	0.421688405189299	0.551839147531675	0.258187493864216	0.375008340250337	no	no	adhd2023	Midbrain	Midbrain
adhd2023	adhd2023	psychiatric	SN-RN	0.600255049110501	0.274168135614982	0.387490965002507	0.411738419339091	0.561983021212161	no	no	adhd2023	Midbrain	Midbrain
adhd2023	adhd2023	psychiatric	SpC	-0.715429038421691	0.762828012733699	0.785046304366719	0.105104726518599	0.117573367078197	no	no	adhd2023	SpinalCord	SpinalCord
adhd2023	adhd2023	psychiatric	STG	1.12780487084998	0.129701167930928	0.367949947098402	0.434211255178139	0.887056113170558	no	no	adhd2023	CerebralCortex	Temporal_cortex
adhd2023	adhd2023	psychiatric	STH	0.205546181693174	0.418572710247592	0.551839147531675	0.258187493864216	0.378229089841638	no	no	adhd2023	Thalamus	Thalamus
adhd2023	adhd2023	psychiatric	Sub	1.15097939286314	0.12487035669821	0.367949947098402	0.434211255178139	0.903540647697595	no	no	adhd2023	Hippocampus	Hippocampus
adhd2023	adhd2023	psychiatric	TF	1.069774694443	0.142360367722255	0.367949947098402	0.434211255178139	0.846610898867546	no	no	adhd2023	CerebralCortex	Temporal_cortex
adhd2023	adhd2023	psychiatric	TH-TL	1.03820175595323	0.149588067665785	0.367949947098402	0.434211255178139	0.825103047872525	no	no	adhd2023	CerebralCortex	Limbic_cortex
adhd2023	adhd2023	psychiatric	V1C	1.56305651432433	0.0590196513330301	0.367949947098402	0.434211255178139	1.22900336048479	no	no	adhd2023	CerebralCortex	Occipital_cortex
adhd2023	adhd2023	psychiatric	V2	1.27781109874761	0.100658020033698	0.367949947098402	0.434211255178139	0.997151616526762	no	no	adhd2023	CerebralCortex	Occipital_cortex
adhd2023	adhd2023	psychiatric	VA	0.663123539618242	0.253625717853366	0.373761355733431	0.42740560359742	0.595806710744937	no	no	adhd2023	Thalamus	Thalamus
adhd2023	adhd2023	psychiatric	VLN	1.18235976410144	0.118531490579889	0.367949947098402	0.434211255178139	0.926166254141452	no	no	adhd2023	Thalamus	Thalamus
adhd2023	adhd2023	psychiatric	VPL	0.902454686659038	0.183407691039398	0.367949947098402	0.434211255178139	0.736582456528943	no	no	adhd2023	Thalamus	Thalamus
alzheimers_disease	alzheimers_disease	neurological	A13	0.0705559479055366	0.471875585733841	0.74467470389784	0.128033398599457	0.326172491941561	no	no	alzheimers_disease	CerebralCortex	Frontal_cortex
alzheimers_disease	alzheimers_disease	neurological	A14	0.0142936083454443	0.49429786945659	0.74467470389784	0.128033398599457	0.306011261449481	no	no	alzheimers_disease	CerebralCortex	Frontal_cortex
alzheimers_disease	alzheimers_disease	neurological	A19	0.0351598229800646	0.485976149512737	0.74467470389784	0.128033398599457	0.313385044295691	no	no	alzheimers_disease	CerebralCortex	Occipital_cortex
alzheimers_disease	alzheimers_disease	neurological	A1C	0.139823196556746	0.444399842566217	0.74467470389784	0.128033398599457	0.352226103584985	no	no	alzheimers_disease	CerebralCortex	Temporal_cortex
alzheimers_disease	alzheimers_disease	neurological	A23	0.116383427469942	0.453674334548568	0.74467470389784	0.128033398599457	0.343255789125464	no	no	alzheimers_disease	CerebralCortex	Limbic_cortex
alzheimers_disease	alzheimers_disease	neurological	A25	0.260213638743908	0.397349492176696	0.74467470389784	0.128033398599457	0.400827337686725	no	no	alzheimers_disease	CerebralCortex	Frontal_cortex
alzheimers_disease	alzheimers_disease	neurological	A29-A30	0.343344694286985	0.365669580438047	0.74467470389784	0.128033398599457	0.436911166534768	no	no	alzheimers_disease	CerebralCortex	Limbic_cortex
alzheimers_disease	alzheimers_disease	neurological	A32	0.444306072702341	0.328410655664533	0.74467470389784	0.128033398599457	0.483582760135936	no	no	alzheimers_disease	CerebralCortex	Frontal_cortex
alzheimers_disease	alzheimers_disease	neurological	A35-A36	0.347194126340998	0.364222741608291	0.74467470389784	0.128033398599457	0.438632940895179	no	no	alzheimers_disease	CerebralCortex	Temporal_cortex
alzheimers_disease	alzheimers_disease	neurological	A38	0.107039979972515	0.457378631253613	0.74467470389784	0.128033398599457	0.339724129509389	no	no	alzheimers_disease	CerebralCortex	Temporal_cortex
alzheimers_disease	alzheimers_disease	neurological	A40	0.10707368435716	0.457365261983194	0.74467470389784	0.128033398599457	0.339736824210963	no	no	alzheimers_disease	CerebralCortex	Parietal_cortex
alzheimers_disease	alzheimers_disease	neurological	A43	0.161416328993131	0.435882753317911	0.74467470389784	0.128033398599457	0.360630314480922	no	no	alzheimers_disease	CerebralCortex	Parietal_cortex
alzheimers_disease	alzheimers_disease	neurological	A44-A45	0.117154900649295	0.453368652400464	0.74467470389784	0.128033398599457	0.343548511911647	no	no	alzheimers_disease	CerebralCortex	Frontal_cortex
alzheimers_disease	alzheimers_disease	neurological	A46	0.130305918363093	0.448162198909271	0.74467470389784	0.128033398599457	0.348564777648006	no	no	alzheimers_disease	CerebralCortex	Frontal_cortex
alzheimers_disease	alzheimers_disease	neurological	A5-A7	0.0612992116225005	0.475560459328672	0.74467470389784	0.128033398599457	0.322794262146802	no	no	alzheimers_disease	CerebralCortex	Parietal_cortex
alzheimers_disease	alzheimers_disease	neurological	ACC	0.333036948749097	0.369553196276476	0.74467470389784	0.128033398599457	0.432323037143439	no	no	alzheimers_disease	CerebralCortex	Limbic_cortex
alzheimers_disease	alzheimers_disease	neurological	ANC	-0.0820041974151113	0.532678312177176	0.74467470389784	0.128033398599457	0.273534985012651	no	no	alzheimers_disease	Thalamus	Thalamus
alzheimers_disease	alzheimers_disease	neurological	AON	0.0738935668590322	0.470547537379409	0.74467470389784	0.128033398599457	0.327396495130077	no	no	alzheimers_disease	CerebralCortex	Paleocortex
alzheimers_disease	alzheimers_disease	neurological	BL	0.358584306911115	0.359953044177544	0.74467470389784	0.128033398599457	0.443754149190039	no	no	alzheimers_disease	Amygdala	Amygdala
alzheimers_disease	alzheimers_disease	neurological	BM	0.350031926559106	0.363157368758203	0.74467470389784	0.128033398599457	0.43990513922513	no	no	alzheimers_disease	Amygdala	Amygdala
alzheimers_disease	alzheimers_disease	neurological	BNST	-0.0977363522072235	0.538929175577683	0.74467470389784	0.128033398599457	0.268468304714582	no	no	alzheimers_disease	Amygdala	Amygdala
alzheimers_disease	alzheimers_disease	neurological	CA1	0.544445242985832	0.293067559671495	0.74467470389784	0.128033398599457	0.533032251965471	no	no	alzheimers_disease	Hippocampus	Hippocampus
alzheimers_disease	alzheimers_disease	neurological	CA1-2R	0.533267099192936	0.296924349590818	0.74467470389784	0.128033398599457	0.527354186171842	no	no	alzheimers_disease	Hippocampus	Hippocampus
alzheimers_disease	alzheimers_disease	neurological	CA1C-CA3C	0.813002117480691	0.208108422065145	0.74467470389784	0.128033398599457	0.681710343707616	no	no	alzheimers_disease	Hippocampus	Hippocampus
alzheimers_disease	alzheimers_disease	neurological	CA1R-CA2R-CA3R	0.338431904790236	0.367518867268518	0.74467470389784	0.128033398599457	0.434720360687878	no	no	alzheimers_disease	Hippocampus	Hippocampus
alzheimers_disease	alzheimers_disease	neurological	CA1U-CA2U-CA3U	0.42296406970702	0.33616073803875	0.74467470389784	0.128033398599457	0.473453011446319	no	no	alzheimers_disease	Hippocampus	Hippocampus
alzheimers_disease	alzheimers_disease	neurological	CA2U-CA3U	0.741239365719776	0.229274159355522	0.74467470389784	0.128033398599457	0.639644890240416	no	no	alzheimers_disease	Hippocampus	Hippocampus
alzheimers_disease	alzheimers_disease	neurological	CA3R	0.257191367392451	0.398515523872544	0.74467470389784	0.128033398599457	0.399554756323406	no	no	alzheimers_disease	Hippocampus	Hippocampus
alzheimers_disease	alzheimers_disease	neurological	CA4C-DGC	-0.0808870525327138	0.53223411159699	0.74467470389784	0.128033398599457	0.273897294377656	no	no	alzheimers_disease	Hippocampus	Hippocampus
alzheimers_disease	alzheimers_disease	neurological	CaB	-0.246320954079629	0.597283104723589	0.74467470389784	0.128033398599457	0.223819769915732	no	no	alzheimers_disease	BasalForebrain	BasalForebrain
alzheimers_disease	alzheimers_disease	neurological	CbDN	-0.334050324454432	0.63082920788718	0.74467470389784	0.128033398599457	0.200088206702413	no	no	alzheimers_disease	Cerebellum	Cerebellum
alzheimers_disease	alzheimers_disease	neurological	CBL	-0.395107886400806	0.653618365549905	0.74467470389784	0.128033398599457	0.184675753377533	no	no	alzheimers_disease	Cerebellum	Cerebellum
alzheimers_disease	alzheimers_disease	neurological	CBV	-0.217515721893522	0.586096772004382	0.74467470389784	0.128033398599457	0.232030670538779	no	no	alzheimers_disease	Cerebellum	Cerebellum
alzheimers_disease	alzheimers_disease	neurological	CEN	0.354621757861593	0.361436486902501	0.74467470389784	0.128033398599457	0.441968007667274	no	no	alzheimers_disease	Amygdala	Amygdala
alzheimers_disease	alzheimers_disease	neurological	Cla	-0.0245549899560939	0.509795039362627	0.74467470389784	0.128033398599457	0.292604394814024	no	no	alzheimers_disease	BasalForebrain	BasalForebrain
alzheimers_disease	alzheimers_disease	neurological	CM	-0.577096376796013	0.718062824102806	0.752748498113731	0.123350102320111	0.143837557195605	no	no	alzheimers_disease	Thalamus	Thalamus
alzheimers_disease	alzheimers_disease	neurological	CM-Pf	-0.470037598493352	0.680835922232785	0.74467470389784	0.128033398599457	0.166957538093998	no	no	alzheimers_disease	Thalamus	Thalamus
alzheimers_disease	alzheimers_disease	neurological	CMN	0.484964319727876	0.313850827796895	0.74467470389784	0.128033398599457	0.503276721538841	no	no	alzheimers_disease	Amygdala	Amygdala
alzheimers_disease	alzheimers_disease	neurological	CoA	0.278830521751461	0.390187445015669	0.74467470389784	0.128033398599457	0.408726708924426	no	no	alzheimers_disease	Amygdala	Amygdala
alzheimers_disease	alzheimers_disease	neurological	DGR-CA4	0.371987217923821	0.35495118309524	0.74467470389784	0.128033398599457	0.449831371931353	no	no	alzheimers_disease	Hippocampus	Hippocampus
alzheimers_disease	alzheimers_disease	neurological	DGR-CA4Rpy	-0.286265912200756	0.61266276788439	0.74467470389784	0.128033398599457	0.21277851136655	no	no	alzheimers_disease	Hippocampus	Hippocampus
alzheimers_disease	alzheimers_disease	neurological	DGU-CA4Upy	-0.0902819560856833	0.535968420726303	0.74467470389784	0.128033398599457	0.270860798195917	no	no	alzheimers_disease	Hippocampus	Hippocampus
alzheimers_disease	alzheimers_disease	neurological	DTg	-0.00969571275838709	0.503867969155257	0.74467470389784	0.128033398599457	0.297683248830713	no	no	alzheimers_disease	Pons	Pons
alzheimers_disease	alzheimers_disease	neurological	ETH	-0.310234561692691	0.621808705116096	0.74467470389784	0.128033398599457	0.206343202271243	no	no	alzheimers_disease	Thalamus	Thalamus
alzheimers_disease	alzheimers_disease	neurological	FI	0.328792657499031	0.371156206641543	0.74467470389784	0.128033398599457	0.430443272582304	no	no	alzheimers_disease	CerebralCortex	Frontal_cortex
alzheimers_disease	alzheimers_disease	neurological	GPe	-0.220939130439534	0.587430085741763	0.74467470389784	0.128033398599457	0.231043814474726	no	no	alzheimers_disease	BasalForebrain	BasalForebrain
alzheimers_disease	alzheimers_disease	neurological	GPi	0.0980856860874691	0.46093212678125	0.74467470389784	0.128033398599457	0.336363020672256	no	no	alzheimers_disease	BasalForebrain	BasalForebrain
